market_id,created_at_date ,created_at_time ,actual_delivery_date,actual_delivery_time,store_primary_category,order_protocol,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_dashers,total_busy_dashers,total_outstanding_orders,estimated_store_to_consumer_driving_duration
2,09-02-2015,03:01:52,09-02-2015,03:43:52,34,5,2,2198,1,1099,1099,119,84,147,779
2,01-02-2015,04:08:41,01-02-2015,05:07:41,34,5,2,3195,2,1099,1599,63,72,125,466
2,30-01-2015,02:59:12,30-01-2015,03:38:12,34,5,3,4097,3,1099,1799,109,69,118,360
2,10-02-2015,04:17:15,10-02-2015,04:57:15,34,5,2,2298,2,999,1299,39,33,44,680
2,11-02-2015,01:04:39,11-02-2015,01:47:39,34,5,3,3497,2,1099,1199,35,34,49,479
2,27-01-2015,01:34:41,27-01-2015,02:08:41,34,5,4,2695,4,99,1099,59,87,71,340
2,01-02-2015,01:04:19,01-02-2015,01:37:19,34,5,4,4096,3,699,1199,45,37,42,190
2,24-01-2015,05:06:15,24-01-2015,05:53:15,34,5,3,3396,3,799,1199,24,33,56,223
2,25-01-2015,19:38:28,25-01-2015,20:16:28,34,5,3,3997,2,1099,1199,29,52,33,524
2,15-02-2015,03:23:15,15-02-2015,04:18:15,34,5,2,2296,2,799,1099,95,91,150,656
2,23-01-2015,03:31:45,23-01-2015,04:19:45,34,5,3,5695,3,1099,1899,72,59,88,630
2,31-01-2015,22:48:46,31-01-2015,23:33:46,34,5,4,4495,3,799,1099,26,26,30,672
2,10-02-2015,01:07:31,10-02-2015,01:46:31,34,5,4,3896,4,799,1099,32,30,34,472
2,13-02-2015,02:11:12,13-02-2015,03:11:12,34,5,6,8185,5,495,1899,110,83,144,971
2,02-02-2015,01:51:21,02-02-2015,02:58:21,34,5,4,5195,4,699,1799,76,77,137,574
5,30-01-2015,03:01:35,30-01-2015,03:55:35,54,2,5,5800,4,500,2500,40,36,57,400
5,12-02-2015,02:11:16,12-02-2015,03:00:16,54,2,10,8700,5,500,1800,57,40,55,433
5,14-02-2015,03:52:48,14-02-2015,05:00:48,54,2,7,9150,6,350,2500,63,60,104,762
5,30-01-2015,21:24:49,30-01-2015,21:56:49,54,2,1,1500,1,1400,1400,26,22,23,229
5,27-01-2015,21:29:01,27-01-2015,22:18:01,54,2,8,10050,7,800,1900,17,6,6,421
5,30-01-2015,04:14:36,30-01-2015,04:53:36,54,2,2,2200,2,1000,1200,38,32,36,441
3,07-02-2015,06:34:54,07-02-2015,07:25:54,4,1,5,6000,2,600,1200,4,4,5,458
3,14-02-2015,04:49:56,14-02-2015,05:35:56,4,1,4,4800,2,600,1200,15,12,10,459
3,07-02-2015,02:45:31,07-02-2015,03:31:31,4,1,5,4750,5,700,1200,34,34,38,323
3,01-02-2015,20:29:24,01-02-2015,21:08:24,4,1,2,1900,2,800,1100,12,11,9,413
3,02-02-2015,01:50:08,02-02-2015,03:04:08,4,1,7,7100,7,700,1200,18,18,27,940
1,13-02-2015,03:01:43,13-02-2015,03:47:43,55,1,2,2600,1,1300,1300,68,66,88,449
1,15-02-2015,01:35:22,15-02-2015,02:26:22,55,1,2,2500,2,400,1700,45,45,61,446
1,30-01-2015,01:53:01,30-01-2015,02:35:01,55,1,4,2300,3,300,700,40,41,59,86
1,26-01-2015,03:56:53,26-01-2015,04:38:53,55,1,4,5350,3,700,1700,38,29,27,458
1,08-02-2015,02:41:28,08-02-2015,03:45:28,55,1,4,4800,4,1200,1200,60,61,89,692
1,30-01-2015,03:40:30,30-01-2015,04:24:30,55,1,1,1300,1,1300,1300,43,47,55,449
1,14-02-2015,01:44:21,14-02-2015,02:25:21,55,1,2,2700,2,700,1400,53,51,56,428
1,30-01-2015,21:31:16,30-01-2015,22:14:16,55,1,3,4850,2,250,1800,20,19,24,280
1,16-02-2015,02:27:07,16-02-2015,03:25:07,55,1,1,1850,1,1400,1400,72,72,106,611
1,30-01-2015,01:10:03,30-01-2015,02:05:03,55,1,2,2400,2,1200,1200,24,27,42,426
1,14-02-2015,02:14:22,14-02-2015,03:00:22,55,1,3,3150,1,900,900,65,64,78,527
1,24-01-2015,01:16:34,24-01-2015,01:58:34,55,1,5,5500,5,600,1700,44,33,34,377
1,03-02-2015,03:57:41,03-02-2015,04:58:41,55,1,5,3000,4,300,1200,39,39,68,539
1,01-02-2015,02:42:22,01-02-2015,03:29:22,55,1,6,5675,5,600,1300,64,63,72,435
1,07-02-2015,01:01:58,07-02-2015,01:53:58,55,1,3,4800,3,800,1600,30,30,33,489
3,22-01-2015,04:10:49,22-01-2015,04:59:49,38,1,3,4595,3,450,2095,8,4,3,549
3,08-02-2015,02:11:15,08-02-2015,03:11:15,38,4,4,8190,3,1550,2195,6,6,6,667
3,31-01-2015,02:29:49,31-01-2015,03:19:49,38,1,2,2150,2,350,1550,8,9,10,597
2,06-02-2015,00:43:16,06-02-2015,01:29:16,15,1,4,2274,3,389,695,35,35,39,615
2,08-02-2015,02:54:52,08-02-2015,03:42:52,55,5,2,3950,2,900,1950,136,98,181,400
2,14-02-2015,01:57:41,14-02-2015,02:54:41,55,5,2,5614,2,1767,2570,111,88,157,671
2,02-02-2015,01:32:49,02-02-2015,02:20:49,55,5,2,2600,2,600,1700,75,73,108,632
2,01-02-2015,00:51:35,01-02-2015,01:40:35,55,5,1,2800,1,2000,2000,35,28,41,744
2,18-02-2015,03:54:45,18-02-2015,04:27:45,55,5,2,3150,2,600,2150,61,58,57,546
2,23-01-2015,01:54:53,23-01-2015,02:30:53,55,5,1,2800,1,2000,2000,84,57,88,329
2,09-02-2015,00:59:46,09-02-2015,01:32:46,55,5,1,2600,1,2150,2150,69,41,50,682
2,16-02-2015,01:24:10,16-02-2015,02:28:10,55,5,3,5500,3,1200,2150,81,79,126,860
2,11-02-2015,20:38:17,11-02-2015,21:19:17,55,5,2,1945,2,295,1650,40,38,51,683
2,04-02-2015,02:36:08,04-02-2015,03:16:08,55,5,6,9600,5,300,2000,93,53,83,546
2,05-02-2015,02:39:05,05-02-2015,03:34:05,55,5,2,7200,1,1800,1800,90,65,121,680
2,04-02-2015,23:57:01,05-02-2015,00:36:01,55,5,1,2150,1,2150,2150,20,20,26,532
2,13-02-2015,01:53:20,13-02-2015,02:38:20,55,5,2,3300,2,600,2000,91,84,122,547
2,08-02-2015,04:55:56,08-02-2015,05:31:56,55,5,1,3050,1,2150,2150,46,41,47,416
2,02-02-2015,00:21:22,02-02-2015,00:54:22,55,5,3,3500,3,800,1800,37,37,37,224
2,15-02-2015,01:16:09,15-02-2015,02:09:09,55,5,3,3750,3,600,1650,59,54,76,799
2,24-01-2015,03:11:25,24-01-2015,04:16:25,55,5,3,4554,3,841,1811,102,109,199,451
2,14-02-2015,02:26:26,14-02-2015,03:25:26,55,5,2,3450,2,900,1800,126,100,181,1000
2,15-02-2015,03:44:34,15-02-2015,04:34:34,55,5,2,3950,2,1200,2150,91,89,152,119
2,28-01-2015,02:23:23,28-01-2015,03:01:23,55,5,3,3950,3,600,2150,85,60,90,609
2,14-02-2015,01:32:16,14-02-2015,02:14:16,55,5,1,3100,1,2300,2300,91,85,113,530
1,24-01-2015,06:19:07,24-01-2015,07:10:07,64,1,4,5200,4,1000,1700,2,2,3,299
1,02-02-2015,01:48:47,02-02-2015,02:56:47,64,1,4,6200,4,1200,1900,4,4,2,543
1,28-01-2015,04:53:35,28-01-2015,05:43:35,64,1,3,4100,3,1300,1500,3,4,10,252
1,28-01-2015,21:42:52,28-01-2015,22:24:52,64,1,1,2600,1,1300,1300,3,2,2,311
4,14-02-2015,02:19:55,14-02-2015,03:13:55,38,2,3,5000,3,1300,1900,2,2,2,527
1,13-02-2015,20:48:45,13-02-2015,21:35:45,64,1,3,3900,1,1300,1300,4,4,9,312
1,31-01-2015,21:47:49,31-01-2015,22:32:49,64,1,2,2200,2,1000,1200,3,5,5,378
5,05-02-2015,01:38:13,05-02-2015,02:15:13,24,5,1,1300,1,400,400,36,29,37,510
5,14-02-2015,03:10:47,14-02-2015,04:05:47,24,5,2,1350,2,400,400,63,63,107,626
4,09-02-2015,20:50:29,09-02-2015,21:34:29,28,4,11,1153,4,0,199,63,65,90,713
4,14-02-2015,04:19:10,14-02-2015,04:59:10,28,4,12,1293,6,0,319,108,99,121,504
5,15-02-2015,19:41:44,15-02-2015,20:15:44,28,1,6,1624,3,159,319,38,34,43,193
4,16-02-2015,05:59:35,16-02-2015,06:32:35,28,4,2,728,2,199,229,21,10,9,414
4,06-02-2015,20:44:42,06-02-2015,21:24:42,28,4,4,647,4,100,229,73,75,98,591
4,31-01-2015,19:44:37,31-01-2015,20:16:37,28,4,4,676,1,169,169,50,35,41,422
4,16-02-2015,01:37:33,16-02-2015,02:36:33,28,4,10,1290,4,119,139,99,95,177,369
4,08-02-2015,03:00:59,08-02-2015,03:58:59,28,4,13,1683,8,0,299,121,117,198,527
4,14-02-2015,05:05:26,14-02-2015,05:38:26,28,4,13,477,2,0,159,72,59,73,374
4,07-02-2015,04:27:41,07-02-2015,05:09:41,28,4,2,429,2,100,329,77,85,123,271
4,01-02-2015,02:40:09,01-02-2015,03:28:09,28,4,5,765,2,129,249,92,81,146,272
4,30-01-2015,05:53:58,30-01-2015,06:33:58,28,4,8,1392,4,159,259,19,13,15,550
2,05-02-2015,19:38:44,05-02-2015,20:38:44,4,2,4,992,3,227,313,82,79,169,554
4,09-02-2015,03:24:22,09-02-2015,04:08:22,28,4,14,641,3,0,159,93,85,146,373
4,02-02-2015,02:49:42,02-02-2015,03:43:42,28,4,13,641,3,0,159,68,67,128,374
4,04-02-2015,01:21:10,04-02-2015,01:59:10,28,4,4,1196,3,169,299,77,74,92,606
2,29-01-2015,01:46:51,29-01-2015,02:44:51,71,5,5,1196,4,100,299,96,94,152,904
4,03-02-2015,05:00:30,03-02-2015,05:33:30,28,4,3,477,1,159,159,35,36,42,374
4,03-02-2015,03:47:27,03-02-2015,04:49:27,28,4,16,1611,5,0,319,64,68,123,813
4,14-02-2015,02:34:40,14-02-2015,03:24:40,28,4,6,1434,3,129,169,124,121,183,528
4,08-02-2015,21:07:50,08-02-2015,21:49:50,28,4,5,745,3,129,169,46,50,64,619
4,06-02-2015,01:15:00,06-02-2015,01:51:00,28,4,17,1692,6,0,499,93,64,76,595
4,31-01-2015,06:11:49,31-01-2015,06:51:49,28,4,8,1296,5,0,299,15,18,19,331
2,15-02-2015,23:17:41,15-02-2015,23:52:41,24,3,2,1118,2,499,519,64,60,64,559
2,26-01-2015,00:57:33,26-01-2015,01:33:33,24,3,2,1527,2,499,649,68,80,66,730
2,29-01-2015,04:49:09,29-01-2015,05:24:09,24,3,2,1889,2,688,877,57,49,50,666
2,01-02-2015,05:39:44,01-02-2015,06:19:44,24,3,2,1298,1,649,649,43,56,69,270
2,09-02-2015,01:04:51,09-02-2015,01:37:51,24,3,3,1157,2,319,519,95,55,56,650
2,02-02-2015,02:18:11,02-02-2015,03:24:11,24,3,3,1487,3,269,659,86,86,152,833
2,07-02-2015,03:12:39,07-02-2015,04:07:39,24,3,2,638,1,319,319,153,123,231,790
2,14-02-2015,02:49:20,14-02-2015,03:45:20,24,4,1,599,1,499,499,148,128,225,865
2,15-02-2015,01:36:53,15-02-2015,02:16:53,24,3,3,1776,2,529,559,116,95,122,183
2,12-02-2015,20:48:17,12-02-2015,21:23:17,24,3,3,2767,2,546,882,65,63,76,300
2,02-02-2015,03:10:51,02-02-2015,04:26:51,24,3,2,1258,2,499,659,75,80,170,424
2,26-01-2015,20:34:08,26-01-2015,21:12:08,24,3,3,2317,2,759,799,47,67,69,461
2,28-01-2015,02:14:18,28-01-2015,02:53:18,24,3,2,847,2,269,499,96,84,115,523
2,30-01-2015,03:59:15,30-01-2015,04:46:15,24,3,1,599,1,599,599,107,82,126,1096
2,02-02-2015,23:24:13,03-02-2015,00:08:13,24,3,1,519,1,519,519,30,31,47,776
2,10-02-2015,04:46:39,10-02-2015,05:29:39,24,3,2,1208,2,529,679,43,50,65,616
2,29-01-2015,03:27:51,29-01-2015,04:12:51,24,3,2,1990,1,821,826,105,85,130,786
2,03-02-2015,02:22:25,03-02-2015,03:16:25,24,3,2,1318,2,659,659,90,90,144,726
2,18-02-2015,00:09:08,18-02-2015,00:59:08,24,3,2,1467,2,557,634,34,35,44,930
2,23-01-2015,04:54:34,23-01-2015,05:31:34,24,3,1,661,1,560,628,40,47,57,381
2,10-02-2015,03:35:33,10-02-2015,04:27:33,24,3,2,1118,2,519,599,82,84,123,897
2,02-02-2015,00:42:26,02-02-2015,01:16:26,24,3,1,559,1,559,559,67,66,66,634
2,07-02-2015,02:58:02,07-02-2015,03:50:02,24,3,4,2076,1,519,519,156,137,215,850
2,02-02-2015,00:57:32,02-02-2015,01:33:32,24,3,1,759,1,759,759,70,67,76,698
2,26-01-2015,05:29:25,26-01-2015,06:08:25,24,1,1,649,1,649,649,26,44,29,631
2,16-02-2015,03:59:50,16-02-2015,04:46:50,24,3,1,499,1,499,499,131,129,189,639
2,26-01-2015,02:35:10,26-01-2015,03:09:10,24,3,3,1386,2,299,599,78,92,79,231
2,11-02-2015,03:05:08,11-02-2015,03:45:08,24,3,2,1318,1,659,659,104,78,119,627
2,10-02-2015,03:48:54,10-02-2015,04:27:54,46,2,1,795,1,795,795,81,81,110,396
2,01-02-2015,20:19:06,01-02-2015,21:06:06,46,2,4,1320,3,175,325,56,55,85,665
2,04-02-2015,01:48:34,04-02-2015,02:25:34,46,2,7,4000,3,275,1095,86,70,76,331
2,11-02-2015,03:15:23,11-02-2015,03:57:23,46,2,2,1090,2,195,745,99,72,115,713
2,06-02-2015,20:11:59,06-02-2015,20:56:59,46,2,2,1720,2,725,995,71,68,99,735
2,13-02-2015,01:02:18,13-02-2015,01:40:18,46,2,2,1520,2,725,745,63,54,53,750
2,31-01-2015,04:52:48,31-01-2015,05:35:48,46,2,1,1295,1,995,995,84,91,123,401
2,05-02-2015,23:52:39,06-02-2015,00:29:39,46,2,2,3400,1,1095,1095,27,27,30,417
2,08-02-2015,21:10:45,08-02-2015,21:46:45,46,2,2,3590,1,1095,1095,67,65,70,255
2,10-02-2015,19:27:19,10-02-2015,20:05:19,46,2,4,2810,4,295,895,43,44,61,272
2,25-01-2015,02:03:36,25-01-2015,02:51:36,46,2,2,1020,2,275,745,104,110,143,656
2,24-01-2015,17:26:00,24-01-2015,18:04:00,46,2,2,1690,1,695,695,13,20,23,267
2,28-01-2015,03:00:49,28-01-2015,03:44:49,46,2,1,1235,1,1085,1085,96,84,121,732
2,03-02-2015,00:56:33,03-02-2015,01:33:33,46,2,4,2190,3,225,895,42,42,61,155
2,28-01-2015,20:50:43,28-01-2015,21:25:43,46,2,6,2930,4,195,625,61,58,60,466
2,18-02-2015,01:56:53,18-02-2015,02:40:53,46,2,4,4055,4,195,1295,92,83,118,424
2,05-02-2015,03:09:43,05-02-2015,04:10:43,46,2,11,6585,5,325,1095,103,108,178,508
2,07-02-2015,18:22:17,07-02-2015,19:04:17,46,2,2,2040,2,395,1095,30,28,29,739
2,02-02-2015,01:29:24,02-02-2015,02:23:24,46,2,2,1840,2,745,1095,75,76,119,537
2,21-01-2015,19:00:46,21-01-2015,19:45:46,46,2,7,5840,2,745,1295,33,30,36,624
2,28-01-2015,01:48:44,28-01-2015,02:27:44,46,2,3,2305,3,195,1085,87,85,97,390
2,29-01-2015,01:29:12,29-01-2015,02:16:12,46,2,4,2020,2,275,995,78,76,98,771
2,25-01-2015,21:52:27,25-01-2015,22:29:27,46,2,4,2960,4,395,1085,59,73,51,763
2,18-02-2015,02:10:28,18-02-2015,02:51:28,46,2,6,3550,3,455,695,102,85,99,596
2,14-02-2015,03:38:17,14-02-2015,04:41:17,46,2,3,1685,2,395,895,143,131,274,157
2,07-02-2015,02:09:44,07-02-2015,03:01:44,46,2,4,4148,3,584,1529,144,104,178,716
2,31-01-2015,04:24:33,31-01-2015,05:16:33,46,2,3,1035,2,325,355,113,113,174,568
2,13-02-2015,03:24:31,13-02-2015,04:15:31,46,2,2,2620,1,1085,1085,131,108,186,586
2,31-01-2015,01:02:28,31-01-2015,01:48:28,46,2,3,3141,3,638,1231,76,65,83,764
2,24-01-2015,03:06:48,24-01-2015,04:12:48,46,2,7,3305,6,195,895,130,134,253,355
2,23-01-2015,00:33:20,23-01-2015,01:22:20,46,2,5,3550,5,195,1095,26,26,36,435
2,04-02-2015,23:28:20,05-02-2015,00:05:20,45,2,4,1798,3,250,899,15,11,11,475
2,05-02-2015,04:15:46,05-02-2015,05:08:46,45,2,2,2598,1,1299,1299,40,44,74,556
2,15-02-2015,19:39:59,15-02-2015,20:20:59,45,2,2,2398,2,999,1199,21,18,29,423
2,16-02-2015,03:05:14,16-02-2015,04:11:14,45,2,1,1099,1,1099,1099,47,45,95,651
2,08-02-2015,03:05:53,08-02-2015,03:59:53,45,2,6,3895,6,299,1199,57,56,91,361
2,10-02-2015,02:08:51,10-02-2015,03:07:51,45,2,5,4195,3,299,1199,43,42,75,716
2,30-01-2015,02:19:31,30-01-2015,03:13:31,45,2,7,6197,4,750,1199,56,47,75,566
2,11-02-2015,21:01:22,11-02-2015,21:35:22,45,2,1,699,1,699,699,39,41,57,265
2,03-02-2015,00:47:06,03-02-2015,01:29:06,45,2,6,4045,6,275,1099,21,19,25,252
2,30-01-2015,02:18:54,30-01-2015,03:03:54,45,2,6,4045,5,400,799,56,47,75,284
2,25-01-2015,02:08:43,25-01-2015,02:52:43,45,2,3,2399,2,499,850,44,56,61,437
2,30-01-2015,01:06:32,30-01-2015,01:47:32,45,2,3,2998,3,499,1299,35,25,34,408
2,28-01-2015,00:29:58,28-01-2015,01:14:58,45,2,4,2447,3,150,1299,15,12,12,638
2,08-02-2015,21:40:09,08-02-2015,22:20:09,45,2,3,1748,3,299,1099,29,29,45,310
2,08-02-2015,23:18:24,08-02-2015,23:58:24,45,2,1,1199,1,1199,1199,23,26,32,493
2,04-02-2015,04:34:48,04-02-2015,05:19:48,45,2,2,1600,2,750,850,26,26,38,602
2,15-02-2015,23:31:55,16-02-2015,00:05:55,45,2,1,1299,1,1299,1299,32,30,29,502
2,31-01-2015,00:22:44,31-01-2015,00:56:44,45,2,1,1099,1,1099,1099,25,15,19,254
2,27-01-2015,04:34:12,27-01-2015,05:15:12,45,2,2,2041,2,800,1321,34,45,42,614
2,16-02-2015,03:56:37,16-02-2015,04:52:37,45,2,2,2688,2,1264,1397,44,43,74,571
2,30-01-2015,02:25:17,30-01-2015,03:20:17,45,2,3,3597,3,799,1299,57,55,82,716
2,07-02-2015,22:07:38,07-02-2015,22:41:38,45,2,5,2497,3,299,1199,27,23,25,310
2,29-01-2015,20:15:48,29-01-2015,20:50:48,45,2,4,2898,2,699,750,49,51,65,223
2,02-02-2015,18:42:43,02-02-2015,19:42:43,45,2,10,11892,10,499,1599,11,10,11,437
2,24-01-2015,04:06:35,24-01-2015,05:07:35,45,2,2,1949,2,750,1199,25,39,80,373
1,08-02-2015,01:46:07,08-02-2015,02:22:07,28,4,8,2239,6,121,778,52,57,52,429
1,07-02-2015,05:57:40,07-02-2015,06:47:40,28,4,5,1569,4,165,640,9,11,24,313
1,15-02-2015,02:19:50,15-02-2015,02:59:50,28,4,3,918,2,165,485,60,60,72,531
1,25-01-2015,04:17:31,25-01-2015,04:49:31,28,4,4,1800,3,255,575,61,55,54,203
1,02-02-2015,23:17:47,03-02-2015,00:01:47,28,4,7,1185,5,100,383,13,16,18,472
1,08-02-2015,15:48:09,08-02-2015,16:28:09,28,4,2,1150,2,511,639,4,2,3,193
2,04-02-2015,16:20:06,04-02-2015,16:59:06,58,1,3,585,3,152,255,5,4,4,464
1,28-01-2015,00:18:01,28-01-2015,01:08:01,28,4,2,714,2,165,485,8,8,15,529
1,09-02-2015,04:58:20,09-02-2015,05:30:20,28,4,2,768,2,128,640,39,25,22,514
1,15-02-2015,16:21:34,15-02-2015,17:10:34,28,4,11,2173,2,128,383,6,6,12,531
1,03-02-2015,05:45:15,03-02-2015,06:42:15,28,4,3,1009,3,128,575,5,5,9,819
1,21-01-2015,23:40:40,22-01-2015,00:25:40,28,4,7,1541,5,100,383,8,9,11,472
1,03-02-2015,23:20:52,04-02-2015,00:02:52,28,4,2,1662,1,831,831,10,6,6,516
1,22-01-2015,00:27:27,22-01-2015,01:17:27,28,4,4,1187,4,100,640,8,9,13,513
1,29-01-2015,23:26:58,30-01-2015,00:10:58,28,4,4,1187,4,100,640,10,10,10,513
1,30-01-2015,23:03:01,30-01-2015,23:45:01,28,4,4,2774,3,256,856,15,11,11,516
1,06-02-2015,17:07:22,06-02-2015,17:50:22,28,4,3,866,2,152,562,10,6,7,515
1,07-02-2015,22:57:29,07-02-2015,23:36:29,28,4,2,1137,2,229,831,21,18,19,515
1,02-02-2015,04:36:19,02-02-2015,05:36:19,28,4,7,2177,7,100,575,20,31,41,414
1,02-02-2015,16:14:20,02-02-2015,17:07:20,28,4,4,1238,3,128,421,3,3,6,567
1,02-02-2015,02:05:30,02-02-2015,03:06:30,28,4,3,1059,3,100,640,41,40,73,513
1,24-01-2015,14:53:01,24-01-2015,15:32:01,28,4,4,792,3,115,421,3,0,0,182
1,07-02-2015,16:39:14,07-02-2015,17:29:14,28,4,6,2501,3,152,562,3,3,6,515
1,13-02-2015,02:28:37,13-02-2015,03:23:37,55,1,2,2100,2,450,1650,21,13,20,781
1,14-02-2015,03:42:40,14-02-2015,04:29:40,55,1,1,1650,1,1650,1650,21,21,32,301
3,13-02-2015,03:25:35,13-02-2015,04:04:35,68,1,3,2010,2,180,1650,25,25,24,381
2,26-01-2015,20:17:29,26-01-2015,20:54:29,13,5,2,2650,2,1300,1350,35,63,48,535
2,13-02-2015,19:48:33,13-02-2015,20:24:33,13,5,1,1100,1,1100,1100,57,57,81,364
2,02-02-2015,20:59:55,02-02-2015,21:36:55,13,5,2,1600,2,200,1400,41,35,45,648
2,09-02-2015,18:03:30,09-02-2015,18:45:30,13,5,3,2850,3,450,1250,10,6,6,636
2,15-02-2015,18:25:58,15-02-2015,19:06:58,13,5,2,2300,2,1100,1200,18,14,16,649
2,15-02-2015,18:07:19,15-02-2015,18:40:19,13,5,2,1550,2,400,1150,21,18,20,197
2,13-02-2015,19:32:24,13-02-2015,20:12:24,13,5,1,1300,1,1300,1300,54,43,73,562
2,26-01-2015,02:10:44,26-01-2015,02:46:44,13,5,2,1400,2,250,1050,72,97,70,952
2,04-02-2015,04:00:43,04-02-2015,04:35:43,13,5,1,1200,1,1200,1200,44,41,53,470
2,12-02-2015,02:48:34,12-02-2015,03:28:34,13,5,3,2600,3,600,1300,86,72,123,220
2,02-02-2015,02:19:54,02-02-2015,03:34:54,13,5,3,3400,3,700,1300,79,80,167,497
2,29-01-2015,17:49:12,29-01-2015,18:26:12,13,5,1,1250,1,1250,1250,5,3,3,318
2,07-02-2015,16:17:53,07-02-2015,16:57:53,13,5,1,1350,1,1350,1350,6,6,7,479
2,02-02-2015,21:59:49,02-02-2015,22:43:49,13,5,5,3650,5,250,1200,31,29,31,794
2,24-01-2015,02:11:19,24-01-2015,03:09:19,13,5,3,2950,3,450,1300,105,102,166,729
2,05-02-2015,01:48:04,05-02-2015,02:30:04,13,5,4,3500,4,500,1250,76,58,97,443
2,10-02-2015,18:36:19,10-02-2015,19:14:19,38,5,2,2500,2,1100,1400,16,8,8,594
2,08-02-2015,02:12:42,08-02-2015,02:53:42,13,5,4,4050,4,550,1200,139,68,125,538
2,14-02-2015,18:22:09,14-02-2015,19:14:09,13,5,3,2550,3,200,1250,12,10,15,1011
2,12-02-2015,19:21:09,12-02-2015,20:01:09,13,5,2,1300,2,250,1050,35,30,45,640
2,31-01-2015,02:25:11,31-01-2015,03:31:11,13,5,6,4750,5,450,1250,112,100,207,546
2,26-01-2015,02:04:12,26-01-2015,02:36:12,13,5,3,3050,3,600,1300,76,98,62,178
2,12-02-2015,18:20:40,12-02-2015,19:07:40,13,5,4,2450,4,150,1350,10,8,11,759
2,16-02-2015,01:03:45,16-02-2015,01:56:45,13,5,3,4100,3,1150,1350,66,63,89,837
2,31-01-2015,19:21:32,31-01-2015,19:53:32,13,5,3,2650,3,350,1200,27,23,24,220
2,26-01-2015,03:55:33,26-01-2015,04:33:33,13,5,1,1250,1,1150,1150,43,65,48,884
2,15-02-2015,03:49:33,15-02-2015,04:49:33,13,4,3,1267,3,229,729,117,112,212,460
2,13-02-2015,22:22:23,13-02-2015,22:57:23,13,4,2,2018,1,729,729,35,29,34,544
2,12-02-2015,00:22:38,12-02-2015,00:56:38,13,4,3,1427,3,269,669,39,37,39,425
2,27-01-2015,02:36:30,27-01-2015,03:17:30,13,4,6,2594,3,269,669,89,109,112,727
2,11-02-2015,20:17:59,11-02-2015,20:52:59,13,4,2,868,2,309,559,66,57,85,494
2,26-01-2015,00:11:35,26-01-2015,00:51:35,13,4,3,1057,3,229,579,60,78,81,607
2,25-01-2015,22:37:51,25-01-2015,23:11:51,13,4,2,898,2,309,589,63,78,51,649
2,08-02-2015,04:11:47,08-02-2015,05:08:47,13,4,2,918,2,249,669,93,100,157,735
2,27-01-2015,19:28:58,27-01-2015,20:07:58,13,4,7,3493,4,309,599,41,40,50,477
2,09-02-2015,01:27:27,09-02-2015,02:01:27,13,4,5,2115,5,229,729,118,71,88,467
2,09-02-2015,02:20:59,09-02-2015,03:04:59,13,4,6,4154,3,309,729,136,110,174,379
2,17-02-2015,19:58:58,17-02-2015,20:39:58,13,4,8,3993,6,327,739,53,49,61,604
2,01-02-2015,21:47:52,01-02-2015,22:31:52,13,4,3,2097,2,539,729,59,61,87,578
2,28-01-2015,02:36:22,28-01-2015,03:14:22,13,4,1,559,1,559,559,91,87,114,502
2,06-02-2015,02:26:55,06-02-2015,03:05:55,13,4,4,1496,2,249,499,155,76,114,779
2,06-02-2015,01:30:54,06-02-2015,02:08:54,13,4,2,1028,2,249,679,114,85,89,796
2,03-02-2015,03:50:10,03-02-2015,04:32:10,13,4,5,2695,4,0,729,89,90,132,360
2,22-01-2015,23:38:22,23-01-2015,00:26:22,13,4,4,1606,3,239,559,21,24,35,792
2,14-02-2015,02:49:03,14-02-2015,03:38:03,13,4,2,828,2,249,579,148,128,225,209
2,08-02-2015,05:17:13,08-02-2015,06:07:13,13,4,1,729,1,729,729,52,57,81,763
2,15-02-2015,03:34:14,15-02-2015,04:37:14,13,4,2,938,2,269,569,119,116,216,713
2,28-01-2015,01:26:47,28-01-2015,02:03:47,13,4,3,1417,2,419,579,72,73,83,697
2,06-02-2015,21:50:12,06-02-2015,22:29:12,13,4,1,729,1,729,729,44,44,57,689
2,28-01-2015,05:04:07,28-01-2015,05:36:07,13,4,2,1548,2,539,729,44,43,41,471
4,05-02-2015,21:51:38,05-02-2015,22:23:38,68,5,2,2249,2,1050,1199,34,31,34,241
4,10-02-2015,02:03:43,10-02-2015,02:54:43,68,5,3,3074,3,899,1050,77,70,119,564
4,07-02-2015,02:15:17,07-02-2015,03:16:17,68,5,2,1324,2,125,1199,129,125,225,630
4,02-02-2015,04:24:40,02-02-2015,05:09:40,68,5,6,3996,4,125,999,63,62,81,672
4,31-01-2015,03:38:30,31-01-2015,04:38:30,68,5,3,2123,3,125,999,94,99,165,652
4,08-02-2015,02:41:06,08-02-2015,03:40:06,68,5,4,3148,4,125,1025,115,105,191,438
4,01-02-2015,03:58:47,01-02-2015,04:43:47,68,5,5,3124,4,125,1050,83,81,126,180
4,15-02-2015,02:40:21,15-02-2015,03:43:21,68,5,2,2098,2,899,1099,97,93,180,558
4,30-01-2015,01:18:22,30-01-2015,01:57:22,68,5,3,1973,3,125,999,96,90,105,585
4,26-01-2015,04:59:33,26-01-2015,05:31:33,68,5,4,2423,4,125,999,41,61,33,551
